Tokens,Tags,__index_level_0__,input_ids,word_ids,attention_masks,labels
"['সকালে' 'বাসার' 'বাইরে' 'হাঁটার' 'সময়' 'মোটরসাইকেল' 'আরোহী' 'তিন' 'জঙ্গী'
 'চার' 'থেকে' 'পাঁচ' 'মিনিটের' 'মধ্যে' 'জবাই' 'করে' 'তার' 'মৃত্যু'
 'নিশ্চিত' 'করে' 'হাতবোমা' 'ফাটিয়ে' 'পালিয়ে' 'যায়' '।']","['O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'B-PRO' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O']",490,"[     101  3152896 13664352  2097472 13664392  7642112 13664264  2134528
 13664392  3152896 13664392  7378944  2134528 13664392 13664520  7378944
 13664264  7340032 13795424  2103296 13664392  7378944  3152896 13664352
  6459904  5275656 13664352  6459904 13664360  2103296 13664352  7378944
 13664352  3152896 13664392 13664520  2097472 13664264  7642112 13664392
  7378944 13664360  7340032 13664520  2104320 13664520  6462464  2657536
 13664352  6455616  2130240 13664520  2624768 13664392  7378944  2120704
 13664264  2097472 13664264  2101760 13795424  2624768 13664352  6459904
 13664520  6462464 13664520  2103296 13664264  7378944  6459904 13664352
  2153472  2660352 13664264  2657536 13664352  2134528 13664392 13664520
  2097472 13664352  7378944 13664264  2104320 13664392  7378944  6459904
  7374848 13664520  2104320  2660352 13665128  6462464 13664520  3673344
  2624768 13664520  2104320  2097472 13664352  7378944 13664264  7340032
 13664392  2104320  2134528 13664360  6459904 13664392  3150336 13664392
  2103296 13664520  5275656 13664264  2101760 13664392  7642112 13664520
  5275656 13664264  2660352 13664392  5275656      102]","[nan  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  3.
  3.  3.  3.  3.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  5.  5.  5.  5.
  5.  5.  5.  6.  6.  6.  6.  6.  7.  7.  7.  8.  8.  8.  8.  8.  9.  9.
  9. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12. 12. 12. 13. 13.
 13. 13. 13. 14. 14. 14. 14. 14. 15. 15. 15. 15. 16. 16. 16. 17. 17. 17.
 17. 17. 17. 18. 18. 18. 18. 18. 18. 19. 19. 19. 19. 20. 20. 20. 20. 20.
 20. 20. 21. 21. 21. 21. 21. 21. 22. 22. 22. 22. 22. 22. 23. 23. 23. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0   13   13   13   14   14   14   14   14    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   15   15   15    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0 -100]"
['সংবাদ'],['O'],491,[     101  3152896 13664352  6455616  2134528 13664392  2137088      102],[nan  0.  0.  0.  0.  0.  0. nan],[1 1 1 1 1 1 1 1],[-100    0    0    0    0    0    0 -100]
['কুড়িগ্রামে' 'ধর্মান্তরিত' 'খ্রিস্টান' 'খুন' '-' 'বিবিসি'],['B-NAM' 'O' 'O' 'O' 'O' 'B-NAM'],492,"[     101  2097472 13665128  7374848 13664520  2130240  7378944 13664392
  6459904 13664264  2153472 13664352  7378944  6459904 13664392  6462464
  2104320 13664352  7378944 13664520  2104320  2113856  7378944 13664520
  3152896  2103296 13664392  6462464  2113856 13665128  6462464  2134528
 13664520  2134528 13664520  3152896 13664520      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  1.  2.  2.  2.  2.  2.  2.  2.  3.  3.  3.  5.  5.  5.  5.  5.
  5. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1]","[-100   11   11   11   11   11   11   11   11   11    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0   11   11   11   11   11   11 -100]"
"['খুন' 'একই' 'কায়দায়' ',' 'এবার' 'ধর্মান্তরিত' 'মুক্তিযোদ্ধাকে' '-'
 'বিডিনিউজ২৪']",['O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NAM'],493,"[     101  2113856 13665128  6462464 13664264  2097472 13664520  2097472
 13664392  5275656  2137088 13664392  5275656 13664264  2134528 13664392
  7378944  2153472 13664352  7378944  6459904 13664392  6462464  2104320
 13664352  7378944 13664520  2104320  6459904 13665128  2097472  2104320
 13664520  2660352 13664360  2137088  2153472 13664392  2097472 13664264
  2134528 13664520  2136064 13664520  6462464 13664520 13665128  2657536
 13664352      102]","[nan  0.  0.  0.  1.  1.  1.  2.  2.  2.  2.  2.  2.  4.  4.  4.  4.  5.
  5.  5.  5.  5.  5.  5.  5.  5.  5.  5.  6.  6.  6.  6.  6.  6.  6.  6.
  6.  6.  6.  6.  8.  8.  8.  8.  8.  8.  8.  8.  8. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0   11   11
   11   11   11   11   11   11   11 -100]"
['অবশেষে' 'গাজায়' 'মৃত্যুর' 'মিছিল' 'থামিল' '..'],['O' 'B-NAM' 'O' 'O' 'O' 'O'],494,"[     101 13664360  2134528  3673344 13664264  3147776 13664264  2130240
 13664392  2657536 13664392  5275656  6459904  7374848 13664520  2104320
  2660352 13665128  7378944  6459904 13664520  2641152 13664520  7642112
  2120704 13664392  6459904 13664520  7642112      102]","[nan  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.
  2.  3.  3.  3.  3.  3.  4.  4.  4.  4.  4. nan]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[-100    0    0    0    0    0    0   11   11   11   11   11    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0 -100]"
"['তাৎক্ষনিক' 'ব্যানার' 'লিখছে' 'এক' 'প্রতিবাদকারী' 'ইহুদ' 'ওলমার্ট'
 'বেটার' 'শুভ' 'বুদ্ধির' 'উদয়' 'হয়েছে' '।']",['O' 'O' 'O' 'B-NOM' 'I-NOM' 'B-NAM' 'I-NAM' 'I-NAM' 'O' 'O' 'O' 'O' 'O'],495,"[     101  2104320 13664392  2104320 13664352  2097472  3147776 13664352
  6462464 13664520  2097472  2134528  2660352 13664392  6462464 13664392
  7378944  7642112 13664520  2113856  2641152 13664264 13664264  2097472
  2101760  7378944 13664352  2104320 13664520  2134528 13664392  2137088
  2097472 13664392  7378944 13664520 13664520  7340032 13665128  2137088
 13664360  7642112  6459904 13664392  7378944  2103296 13664352  2134528
 13664264  2103296 13664392  7378944  3673344 13665128  2150912  2134528
 13665128  2137088  2153472 13664520  7378944 13665128  2137088  5275656
 13664352  7340032  5275656 13664264  2641152 13664264      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  2.
  2.  2.  2.  2.  3.  3.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.
  5.  5.  5.  5.  6.  6.  6.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.
  8.  9.  9.  9.  9.  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 11. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0   13   13   14   14   14   14
   14   14   14   14   14   14   14   14   11   11   11   11   12   12
   12   12   12   12   12   12   12   12   12   12    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
 -100]"
"['১২০০' 'মৃত্যু' 'নিশ্চিত' 'করার' 'পর' 'তাঁর' 'মনে' 'হয়েছে' 'গাজায়'
 'ইসরাইলী' 'হামলার' 'লক্ষ' 'অর্জিত' 'হয়েছে' ',' 'তাই' 'আপাতত' 'আর' 'যুদ্ধ'
 'নয়,তবে' 'ইসরাইলি' 'সৈণ্য' 'এই' 'মূহুর্তেই' 'গাজা' 'ছাড়ছেনা' '।']","['O' 'O' 'O' 'O' 'O' 'B-PRO' 'O' 'O' 'B-NAM' 'B-NAM' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O' 'B-NOM' 'I-NOM' 'O' 'O' 'B-NAM' 'O' 'O']",496,"[     101  6459904  7374848 13664520  2104320  2660352 13665128  6462464
 13664520  3673344  2624768 13664520  2104320  2097472 13664352  7378944
 13664392  7378944  2101760 13664352  7378944 13664352  2104320 13795424
  7378944 13664352  6459904 13664352  6462464 13664264  7340032  5275656
 13664264  2641152 13664264  2130240 13664392  2657536 13664392  5275656
 13664520  3152896  7378944 13664392 13664520  7642112 13664520  7340032
 13664392  6459904  7642112 13664392  7378944  7642112 13664352  2097472
  3147776 13664352 13664360  7378944  2657536 13664520  2104320  7340032
  5275656 13664264  2641152 13664264  2104320 13664392 13664520 13664392
  2101760 13664392  2104320 13664352  2104320 13664352 13664392  7378944
  2660352 13665128  2137088  2153472 13664352  6462464  5275656 13664352
  2104320 13664352  2134528 13664264 13664520  3152896  7378944 13664392
 13664520  7642112 13664520  3152896 13664360  5275904  6461440  2660352
 13664352 13664264 13664520  6459904 13665128  7340032 13665128  7378944
  2104320 13664264 13664520  2130240 13664392  2657536 13664392  2641152
 13664392  7374848  2641152 13664264  6462464 13664392      102]","[nan  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.
  4.  4.  4.  4.  5.  5.  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.
  8.  8.  8.  8.  9.  9.  9.  9.  9.  9.  9. 10. 10. 10. 10. 10. 10. 11.
 11. 11. 11. 11. 12. 12. 12. 12. 12. 13. 13. 13. 13. 13. 15. 15. 15. 16.
 16. 16. 16. 16. 16. 16. 17. 17. 18. 18. 18. 18. 18. 19. 19. 19. 19. 19.
 19. 19. 20. 20. 20. 20. 20. 20. 20. 21. 21. 21. 21. 21. 21. 22. 22. 23.
 23. 23. 23. 23. 23. 23. 23. 24. 24. 24. 24. 25. 25. 25. 25. 25. 25. 25.
 nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0   15   15   15   15    0    0
    0    0    0    0    0    0    0   11   11   11   11   11   11   11
   11   11   11   11   11    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0   13   13   13   13   13   13
   13   14   14   14   14   14   14    0    0    0    0    0    0    0
    0    0    0   11   11   11   11    0    0    0    0    0    0    0
 -100]"
"['অন্যদিকে' 'হামাস' 'ইসরাইল' 'পরাজিত' 'হয়েছে' 'বলে' 'দাবী' 'করে' 'উল্লাস'
 'প্রকাশ' 'করেছে' ',' 'তবে' 'গাজায়' 'কোন' 'প্রকার' 'ইসরাইলী' 'সৈন্য'
 'দেখতে' 'চায়না' 'হামাস' '।']","['O' 'B-NAM' 'B-NAM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NAM' 'O'
 'O' 'B-NOM' 'I-NOM' 'O' 'O' 'B-NAM' 'O']",497,"[     101 13664360  6462464  2660352 13664352  2137088 13664520  2097472
 13664264  7340032 13664392  6459904 13664392  3152896 13664520  3152896
  7378944 13664392 13664520  7642112  2101760 13664352  7378944 13664392
  2657536 13664520  2104320  7340032  5275656 13664264  2641152 13664264
  2134528 13664352  7642112 13664264  2137088 13664392  2134528 13664520
  2097472 13664352  7378944 13664264 13665128  7642112  7642112 13664392
  3152896  2101760  7378944 13664352  2097472 13664392  3673344  2097472
 13664352  7378944 13664264  2641152 13664264  2104320 13664352  2134528
 13664264  2130240 13664392  2657536 13664392  5275656  2097472 13664360
  6462464  2101760  7378944 13664352  2097472 13664392  7378944 13664520
  3152896  7378944 13664392 13664520  7642112 13664520  3152896 13664360
  5275904  6462464  2660352 13664352  2137088 13664264  2113856  2104320
 13664264  2624768 13664392  5275656  6462464 13664392  7340032 13664392
  6459904 13664392  3152896      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  2.  2.  2.  2.
  2.  2.  3.  3.  3.  3.  3.  3.  3.  4.  4.  4.  4.  4.  5.  5.  5.  5.
  6.  6.  6.  6.  7.  7.  7.  7.  8.  8.  8.  8.  8.  9.  9.  9.  9.  9.
  9. 10. 10. 10. 10. 10. 10. 12. 12. 12. 12. 13. 13. 13. 13. 13. 14. 14.
 14. 15. 15. 15. 15. 15. 15. 16. 16. 16. 16. 16. 16. 16. 17. 17. 17. 17.
 17. 17. 18. 18. 18. 18. 18. 19. 19. 19. 19. 19. 20. 20. 20. 20. 20. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0   11   11   11   11   11
   11   11   11   11   11   11    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0   11   11   11   11   11
    0    0    0    0    0    0    0    0    0   13   13   13   13   13
   13   13   14   14   14   14   14   14    0    0    0    0    0    0
    0    0    0    0   11   11   11   11   11 -100]"
"['তিন' 'সপ্তাহ' 'ধরে' 'নিরিহ' 'জনগন,নারী' 'ও' 'শিশু' 'হত্যার' 'পর' ','
 'রক্ত' 'চোষা' 'দানব' 'ইহুদ' 'ওলমার্ট' 'কিছুক্ষণ' 'আগে' 'যুদ্ধ' 'বিরতি'
 'ঘোষনার' 'ফলে' 'ফিলিস্তিনে' 'শান্তি' 'নিশ্চিত' 'করবে' 'কিনা' 'সেই'
 'সন্দেহ' 'থেকে' 'গেলেও' 'অন্তত' 'এই' 'যাত্রায়' 'গাজায়' 'নিরিহ' 'মানুষ'
 'গুলো' 'প্রানে' 'তো' 'বাঁচবে' '!']","['O' 'O' 'O' 'O' 'B-NOM' 'I-NOM' 'I-NOM' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NAM'
 'I-NAM' 'O' 'O' 'O' 'O' 'O' 'O' 'B-NAM' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'B-NAM' 'O' 'B-NOM' 'I-NOM' 'O' 'O' 'O' 'O']",498,"[     101  2104320 13664520  6462464  3152896 13664352  2101760  2104320
 13664392  7340032 13664352  2153472 13664352  7378944 13664264  6462464
 13664520  7378944 13664520  7340032 13664352  2657536 13664352  6462464
 13664352  2130240 13664352  6462464 13664352  6462464 13664392  7378944
 13664520 13664360  3673344 13664520  3673344 13665128  7340032 13664352
  2104320  2660352 13664392  7378944  2101760 13664352  7378944 13664352
  7378944 13664352  2097472  2104320 13664352  2624768 13664360  3147776
 13664392  2137088 13664392  6462464 13664352  2134528 13664352 13664520
  7340032 13665128  2137088 13664360  7642112  6459904 13664392  7378944
  2103296 13664352  2097472 13664520  2641152 13665128  2097472  3147776
 13664352  6461440 13664352 13664392  2130240 13664264  2660352 13665128
  2137088  2153472 13664352  2134528 13664520  7378944  2104320 13664520
  2146624 13664360  3147776  6462464 13664392  7378944  3150336 13664352
  7642112 13664264  3150336 13664520  7642112 13664520  3152896  2104320
 13664520  6462464 13664264  3673344 13664392  6462464  2104320 13664520
  6462464 13664520  3673344  2624768 13664520  2104320  2097472 13664352
  7378944 13664352  2134528 13664264  2097472 13664520  6462464 13664392
  3152896 13664264 13664520  3152896 13664352  6462464  2137088 13664264
  7340032 13664352  2120704 13664264  2097472 13664264  2130240 13664264
  7642112 13664264 13664360 13664360  6462464  2104320 13664352  2104320
 13664352 13664264 13664520  2660352 13664392  2104320  7378944 13664392
  5275656  2130240 13664392  2657536 13664392  5275656  6462464 13664520
  7378944 13664520  7340032 13664352  6459904 13664392  6462464 13665128
  3147776  2130240 13665128  7642112 13664360  2101760  7378944 13664392
  6462464 13664264  2104320 13664360  2134528 13795424  2624768 13664352
  2134528 13664264      102]","[nan  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.
  3.  3.  3.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  4.  5.  6.  6.
  6.  6.  7.  7.  7.  7.  7.  7.  8.  8.  8.  8. 10. 10. 10. 10. 10. 11.
 11. 11. 11. 12. 12. 12. 12. 12. 12. 13. 13. 13. 13. 14. 14. 14. 14. 14.
 14. 14. 15. 15. 15. 15. 15. 15. 15. 15. 15. 16. 16. 16. 17. 17. 17. 17.
 17. 18. 18. 18. 18. 18. 19. 19. 19. 19. 19. 19. 20. 20. 20. 20. 21. 21.
 21. 21. 21. 21. 21. 21. 21. 22. 22. 22. 22. 22. 23. 23. 23. 23. 23. 23.
 24. 24. 24. 24. 24. 24. 25. 25. 25. 25. 26. 26. 26. 27. 27. 27. 27. 27.
 27. 27. 28. 28. 28. 28. 29. 29. 29. 29. 29. 30. 30. 30. 30. 30. 30. 31.
 31. 32. 32. 32. 32. 32. 32. 33. 33. 33. 33. 33. 34. 34. 34. 34. 34. 34.
 35. 35. 35. 35. 35. 36. 36. 36. 36. 37. 37. 37. 37. 37. 38. 38. 39. 39.
 39. 39. 39. 39. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0   13   13   13   13   13   13   13
   13   13   13   13   13   14   14   14   14   14    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0   11   11   11   11   12   12   12
   12   12   12   12    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0   11   11   11   11   11   11
   11   11   11    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0   11   11   11   11   11    0    0    0    0    0    0   13   13
   13   13   13   14   14   14   14    0    0    0    0    0    0    0
    0    0    0    0    0    0 -100]"
['ট্রাফালগার' 'স্কয়ারের' 'প্রতিবাদ'],['B-NAM' 'I-NAM' 'O'],499,"[     101  2103296  7378944 13664392  3150336 13664392  7642112  2130240
 13664392  7378944  3152896  2097472  5275656 13664392  7378944 13664264
  7378944  2101760  7378944 13664352  2104320 13664520  2134528 13664392
  2137088      102]","[nan  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  1.  1.  1.  1.  1.  2.
  2.  2.  2.  2.  2.  2.  2. nan]",[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[-100   11   11   11   11   11   11   11   11   11   12   12   12   12
   12   12   12    0    0    0    0    0    0    0    0 -100]"
"['সারা' 'দিন' 'আজ' 'ট্রাফালগার' 'স্কয়ারে' 'ছিলাম' ',' 'হাজার' 'হাজার'
 'জনতার' 'গর্জনে' 'লন্ডনের' 'আকাশ' 'ভারি' 'হয়ে' 'উঠেছিলো' ',' 'বড়' 'আয়েশ'
 'করে' 'আবেগ' 'দিয়ে' 'একখান' 'নিউজ' 'করলাম' ',' 'ওভার' 'টাইম' 'মেরে'
 'বাসায়' 'ফিরলাম' 'রাত' '২' 'টায়' '!']","['O' 'O' 'O' 'B-NAM' 'I-NAM' 'O' 'O' 'B-NOM' 'I-NOM' 'I-NOM' 'O' 'B-NAM'
 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O' 'O'
 'O' 'O' 'O' 'O' 'O']",500,"[     101  3152896 13664392  7378944 13664392  2137088 13664520  6462464
 13664392  2657536  2103296  7378944 13664392  3150336 13664392  7642112
  2130240 13664392  7378944  3152896  2097472  5275656 13664392  7378944
 13664264  2641152 13664520  7642112 13664392  6459904  7340032 13664392
  2657536 13664392  7378944  7340032 13664392  2657536 13664392  7378944
  2657536 13664352  6462464 13664352  2104320 13664392  7378944  2130240
 13664352  7378944  2657536 13664352  6462464 13664264  7642112 13664352
  6462464  2136064 13664352  6462464 13664264  7378944 13664392  2097472
 13664392  3673344  2150912 13664392  7378944 13664520  7340032  5275656
 13664264 13665128  2119680 13664264  2641152 13664520  7642112 13664360
  2134528 13664352  7374848 13664352 13664392  5275656 13664264  3673344
  2097472 13664352  7378944 13664264 13664392  2134528 13664264  2130240
  2137088 13664520  5275656 13664264 13664264  2097472  2113856 13664392
  6462464  6462464 13664520 13665128  2657536  2097472 13664352  7378944
 13664352  7642112 13664392  6459904 13664360  2150912 13664392  7378944
  2103296 13664392 13664520  6459904  6459904 13664264  7378944 13664264
  2134528 13664392  3152896 13664392  5275656  3150336 13664520  7378944
  7642112 13664392  6459904  7378944 13664392  2104320  2103296 13664392
  5275656      102]","[nan  0.  0.  0.  0.  1.  1.  1.  2.  2.  3.  3.  3.  3.  3.  3.  3.  3.
  3.  4.  4.  4.  4.  4.  4.  5.  5.  5.  5.  5.  7.  7.  7.  7.  7.  8.
  8.  8.  8.  8.  9.  9.  9.  9.  9.  9.  9. 10. 10. 10. 10. 10. 10. 10.
 11. 11. 11. 11. 11. 11. 11. 11. 12. 12. 12. 12. 13. 13. 13. 13. 14. 14.
 14. 15. 15. 15. 15. 15. 15. 15. 17. 17. 17. 17. 18. 18. 18. 18. 19. 19.
 19. 19. 20. 20. 20. 20. 21. 21. 21. 21. 22. 22. 22. 22. 22. 23. 23. 23.
 23. 24. 24. 24. 24. 24. 24. 24. 26. 26. 26. 26. 27. 27. 27. 27. 28. 28.
 28. 28. 29. 29. 29. 29. 29. 30. 30. 30. 30. 30. 30. 31. 31. 31. 33. 33.
 33. nan]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[-100    0    0    0    0    0    0    0    0    0   11   11   11   11
   11   11   11   11   11   12   12   12   12   12   12    0    0    0
    0    0   13   13   13   13   13   14   14   14   14   14   14   14
   14   14   14   14   14    0    0    0    0    0    0    0   11   11
   11   11   11   11   11   11    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0 -100]"
